content,qr_type,label
mailto:noreply@university.edu.np?subject=Meeting notes&body=Thank you for your payment. No further action is required.,email,0
https://openai.com/status/1860,url,0
mailto:admin@coursera.org?subject=Course update&body=Class starts tomorrow. Please bring your notebook.,email,0
"BEGIN:VCARD
FN:Student 47
EMAIL:student47@university.edu.np
URL:https://university.edu.np/profile/47
END:VCARD",contact,0
https://192.168.45.12/login-update/2622?session=34979,url,1
"BEGIN:VCARD
FN:Student 68
EMAIL:student68@university.edu.np
URL:https://university.edu.np/profile/68
END:VCARD",contact,0
SMSTO:+977-9877887006:The invoice has been received and marked paid.,sms,0
WIFI:T:WPA;S:CampusGuest13;P:StrongPass132026;;,wifi,0
"BEGIN:VCARD
FN:Student 114
EMAIL:student114@university.edu.np
URL:https://university.edu.np/profile/114
END:VCARD",contact,0
https://mozilla.org/status/1320,url,0
https://google-login.example.net/verify-account/2346?session=67342,url,1
"BEGIN:VCARD
FN:Student 107
EMAIL:student107@university.edu.np
URL:https://university.edu.np/profile/107
END:VCARD",contact,0
"SMSTO:BANKALERT:Congratulations, you won a cash prize. Claim reward immediately: http://bank-support-update.test/verify/5484",sms,1
mailto:noreply@wikipedia.org?subject=Course update&body=The invoice has been received and marked paid.,email,0
"BEGIN:VCARD
FN:Student 36
EMAIL:student36@university.edu.np
URL:https://university.edu.np/profile/36
END:VCARD",contact,0
http://paypal-security.example.ru/claim-prize/2044?session=36090,url,1
SMSTO:+977-9884726038:Your OTP is 123456. Do not share it with anyone.,sms,0
"BEGIN:VCARD
FN:Student 10
EMAIL:student10@university.edu.np
URL:https://university.edu.np/profile/10
END:VCARD",contact,0
WIFI:T:WPA;S:CampusGuest112;P:StrongPass1122026;;,wifi,0
http://khalti-refund.test/claim-prize/2648?session=60014,url,1
https://university.edu.np/receipt/1750,url,0
"BEGIN:VCARD
FN:Student 42
EMAIL:student42@university.edu.np
URL:https://university.edu.np/profile/42
END:VCARD",contact,0
"SMSTO:WALLET:Congratulations, you won a cash prize. Claim reward immediately: http://paypal-security.example.ru/verify/5108",sms,1
mailto:support@openai.com?subject=Meeting notes&body=The invoice has been received and marked paid.,email,0
mailto:admin@coursera.org?subject=Meeting notes&body=Your OTP is 123456. Do not share it with anyone.,email,0
WIFI:T:WPA;S:CampusGuest79;P:StrongPass792026;;,wifi,0
SMSTO:+977-9812089715:Thank you for your payment. No further action is required.,sms,0
mailto:support@secure-login-check.test?subject=Final warning: confirm your password&body=URGENT: your bank account is blocked. Verify login now,email,1
mailto:billing@docs.djangoproject.com?subject=Meeting notes&body=Class starts tomorrow. Please bring your notebook.,email,0
mailto:verify@192.168.45.12?subject=Urgent account verification required&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
mailto:reward@bank-support-update.test?subject=Refund failed: update card now&body=Security alert. Update password within 24 hours,email,1
mailto:support@10.8.4.22?subject=Urgent account verification required&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
https://ird.gov.np/course/1247,url,0
SMSTO:+977-9891722595:The invoice has been received and marked paid.,sms,0
https://wallet-kyc-alert.test/wallet-kyc/2449?session=59638,url,1
https://nepalbank.com.np/help/1818,url,0
SMSTO:+977-9886359325:Your delivery is scheduled for tomorrow afternoon.,sms,0
"BEGIN:VCARD
FN:Student 99
EMAIL:student99@university.edu.np
URL:https://university.edu.np/profile/99
END:VCARD",contact,0
mailto:security@10.8.4.22?subject=Unusual login detected&body=Security alert. Update password within 24 hours,email,1
http://esewa-bonus-claim.test/pay-fee/2698?session=31096,url,1
https://nepalbank.com.np/receipt/1681,url,0
https://wallet-kyc-alert.test/wallet-kyc/2272?session=28388,url,1
https://account-verify-now.test/claim-prize/2466?session=71727,url,1
http://bank-support-update.test/login-update/2548?session=74169,url,1
SMSTO:BANKALERT:URGENT: your bank account is blocked. Verify login now: http://wallet-kyc-alert.test/verify/5840,sms,1
SMSTO:DELIVERY:Security alert. Update password within 24 hours: http://wallet-kyc-alert.test/verify/5426,sms,1
SMSTO:+977-9869585481:Your appointment is confirmed for Friday at 10:00 AM.,sms,0
"BEGIN:VCARD
FN:Student 37
EMAIL:student37@university.edu.np
URL:https://university.edu.np/profile/37
END:VCARD",contact,0
https://nrb.org.np/help/1170,url,0
SMSTO:DELIVERY:Security alert. Update password within 24 hours: http://khalti-refund.test/verify/5659,sms,1
http://google-login.example.net/verify-account/2381?session=93521,url,1
"BEGIN:VCARD
FN:Student 116
EMAIL:student116@university.edu.np
URL:https://university.edu.np/profile/116
END:VCARD",contact,0
"BEGIN:VCARD
FN:Student 11
EMAIL:student11@university.edu.np
URL:https://university.edu.np/profile/11
END:VCARD",contact,0
SMSTO:WALLET:URGENT: your bank account is blocked. Verify login now: http://account-verify-now.test/verify/5574,sms,1
WIFI:T:WPA;S:CampusGuest119;P:StrongPass1192026;;,wifi,0
https://coursera.org/notice/1069,url,0
mailto:support@account-verify-now.test?subject=Refund failed: update card now&body=Security alert. Update password within 24 hours,email,1
SMSTO:+977-9855367996:Your appointment is confirmed for Friday at 10:00 AM.,sms,0
http://np-prize-claim.test/claim-prize/2068?session=74094,url,1
mailto:security@10.8.4.22?subject=Urgent account verification required&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
WIFI:T:WPA;S:CampusGuest39;P:StrongPass392026;;,wifi,0
WIFI:T:WPA;S:CampusGuest57;P:StrongPass572026;;,wifi,0
https://np-prize-claim.test/verify-account/2279?session=39470,url,1
"BEGIN:VCARD
FN:Student 43
EMAIL:student43@university.edu.np
URL:https://university.edu.np/profile/43
END:VCARD",contact,0
"BEGIN:VCARD
FN:Student 25
EMAIL:student25@university.edu.np
URL:https://university.edu.np/profile/25
END:VCARD",contact,0
"BEGIN:VCARD
FN:Student 33
EMAIL:student33@university.edu.np
URL:https://university.edu.np/profile/33
END:VCARD",contact,0
mailto:support@account-verify-now.test?subject=Unusual login detected&body=Refund failed. Enter card details to receive money,email,1
mailto:noreply@khanacademy.org?subject=Project status summary&body=Thank you for your payment. No further action is required.,email,0
mailto:verify@account-verify-now.test?subject=Prize claim pending&body=Refund failed. Enter card details to receive money,email,1
http://secure-login-check.test/login-update/2901?session=40928,url,1
"BEGIN:VCARD
FN:Student 98
EMAIL:student98@university.edu.np
URL:https://university.edu.np/profile/98
END:VCARD",contact,0
https://mozilla.org/help/1151,url,0
https://github.com/profile/1042,url,0
"BEGIN:VCARD
FN:Student 65
EMAIL:student65@university.edu.np
URL:https://university.edu.np/profile/65
END:VCARD",contact,0
https://company-intranet.example/docs/1687,url,0
SMSTO:+977-9827493080:The invoice has been received and marked paid.,sms,0
https://mozilla.org/help/1559,url,0
WIFI:T:WPA;S:CampusGuest60;P:StrongPass602026;;,wifi,0
https://bank-support-update.test/pay-fee/2247?session=55652,url,1
WIFI:T:WPA;S:CampusGuest50;P:StrongPass502026;;,wifi,0
https://company-intranet.example/notice/1760,url,0
mailto:verify@secure-login-check.test?subject=Urgent account verification required&body=Refund failed. Enter card details to receive money,email,1
https://bank-support-update.test/wallet-kyc/2710?session=57118,url,1
SMSTO:BANKALERT:Refund failed. Enter card details to receive money: http://account-verify-now.test/verify/5657,sms,1
https://bank-support-update.test/pay-fee/2159?session=47101,url,1
mailto:support@github.com?subject=Password changed successfully&body=Your delivery is scheduled for tomorrow afternoon.,email,0
SMSTO:+977-9810008169:Thank you for your payment. No further action is required.,sms,0
http://esewa-bonus-claim.test/claim-prize/2739?session=29692,url,1
"BEGIN:VCARD
FN:Student 1
EMAIL:student1@university.edu.np
URL:https://university.edu.np/profile/1
END:VCARD",contact,0
SMSTO:+977-9800000000:KYC expired. Confirm wallet PIN and OTP to continue: http://account-verify-now.test/verify/5938,sms,1
https://docs.djangoproject.com/receipt/1454,url,0
https://wikipedia.org/course/1009,url,0
SMSTO:DELIVERY:Security alert. Update password within 24 hours: http://khalti-refund.test/verify/5218,sms,1
mailto:verify@np-prize-claim.test?subject=Your wallet is blocked&body=Customs fee pending. Pay now to release your parcel,email,1
http://bit.ly/login-update364,url,1
mailto:support@paypal-security.example.ru?subject=Urgent account verification required&body=Refund failed. Enter card details to receive money,email,1
https://esewa-bonus-claim.test/verify-account/2569?session=65164,url,1
WIFI:T:WPA;S:CampusGuest46;P:StrongPass462026;;,wifi,0
http://bit.ly/login-update441,url,1
mailto:admin@wikipedia.org?subject=Monthly statement is available&body=The invoice has been received and marked paid.,email,0
SMSTO:+977-9882617403:Thank you for your payment. No further action is required.,sms,0
https://khanacademy.org/help/1404,url,0
https://docs.djangoproject.com/receipt/1763,url,0
WIFI:T:WPA;S:CampusGuest80;P:StrongPass802026;;,wifi,0
"SMSTO:+977-9800000000:Congratulations, you won a cash prize. Claim reward immediately: http://paypal-security.example.ru/verify/5828",sms,1
https://mozilla.org/help/1568,url,0
mailto:admin@docs.djangoproject.com?subject=Password changed successfully&body=Your OTP is 123456. Do not share it with anyone.,email,0
mailto:support@wallet-kyc-alert.test?subject=Refund failed: update card now&body=URGENT: your bank account is blocked. Verify login now,email,1
SMSTO:+977-9810212821:Your delivery is scheduled for tomorrow afternoon.,sms,0
SMSTO:WALLET:KYC expired. Confirm wallet PIN and OTP to continue: http://192.168.45.12/verify/5816,sms,1
http://google-login.example.net/wallet-kyc/2579?session=21807,url,1
"BEGIN:VCARD
FN:Student 105
EMAIL:student105@university.edu.np
URL:https://university.edu.np/profile/105
END:VCARD",contact,0
SMSTO:+977-9832778889:Your appointment is confirmed for Friday at 10:00 AM.,sms,0
SMSTO:DELIVERY:Refund failed. Enter card details to receive money: http://wallet-kyc-alert.test/verify/5676,sms,1
http://khalti-refund.test/pay-fee/2360?session=15772,url,1
"BEGIN:VCARD
FN:Student 14
EMAIL:student14@university.edu.np
URL:https://university.edu.np/profile/14
END:VCARD",contact,0
SMSTO:+977-9800000000:Customs fee pending. Pay now to release your parcel: http://np-prize-claim.test/verify/5393,sms,1
http://192.168.45.12/login-update/2086?session=62034,url,1
https://ird.gov.np/course/1251,url,0
https://company-intranet.example/course/1270,url,0
mailto:billing@university.edu.np?subject=Receipt for your recent purchase&body=Class starts tomorrow. Please bring your notebook.,email,0
mailto:security@wallet-kyc-alert.test?subject=Refund failed: update card now&body=Refund failed. Enter card details to receive money,email,1
WIFI:T:WPA;S:CampusGuest49;P:StrongPass492026;;,wifi,0
mailto:verify@np-prize-claim.test?subject=Your wallet is blocked&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
mailto:security@192.168.45.12?subject=Unusual login detected&body=Refund failed. Enter card details to receive money,email,1
http://paypal-security.example.ru/wallet-kyc/2178?session=12192,url,1
WIFI:T:WPA;S:CampusGuest86;P:StrongPass862026;;,wifi,0
mailto:admin@docs.djangoproject.com?subject=Library book reminder&body=Class starts tomorrow. Please bring your notebook.,email,0
SMSTO:WALLET:Security alert. Update password within 24 hours: http://10.8.4.22/verify/5789,sms,1
https://account-verify-now.test/wallet-kyc/2188?session=94529,url,1
https://company-intranet.example/receipt/1316,url,0
SMSTO:+977-9813448448:Class starts tomorrow. Please bring your notebook.,sms,0
WIFI:T:WPA;S:CampusGuest103;P:StrongPass1032026;;,wifi,0
mailto:support@coursera.org?subject=Library book reminder&body=Thank you for your payment. No further action is required.,email,0
http://account-verify-now.test/login-update/2386?session=86638,url,1
https://paypal-security.example.ru/wallet-kyc/2820?session=80879,url,1
SMSTO:+977-9800000000:KYC expired. Confirm wallet PIN and OTP to continue: http://wallet-kyc-alert.test/verify/5916,sms,1
https://city-services.example/receipt/1288,url,0
SMSTO:+977-9871269496:Your OTP is 123456. Do not share it with anyone.,sms,0
"BEGIN:VCARD
FN:Student 85
EMAIL:student85@university.edu.np
URL:https://university.edu.np/profile/85
END:VCARD",contact,0
SMSTO:BANKALERT:Refund failed. Enter card details to receive money: http://paypal-security.example.ru/verify/5674,sms,1
mailto:noreply@university.edu.np?subject=Monthly statement is available&body=Thank you for your payment. No further action is required.,email,0
http://192.168.45.12/wallet-kyc/2270?session=73788,url,1
https://delivery-fee-pay.test/wallet-kyc/2849?session=19351,url,1
"BEGIN:VCARD
FN:Student 86
EMAIL:student86@university.edu.np
URL:https://university.edu.np/profile/86
END:VCARD",contact,0
mailto:support@google-login.example.net?subject=Unusual login detected&body=Customs fee pending. Pay now to release your parcel,email,1
mailto:support@wallet-kyc-alert.test?subject=Refund failed: update card now&body=Refund failed. Enter card details to receive money,email,1
http://esewa-bonus-claim.test/pay-fee/2746?session=85008,url,1
mailto:verify@bank-support-update.test?subject=Urgent account verification required&body=URGENT: your bank account is blocked. Verify login now,email,1
WIFI:T:WPA;S:CampusGuest96;P:StrongPass962026;;,wifi,0
"mailto:reward@google-login.example.net?subject=Your wallet is blocked&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
https://coursera.org/status/1656,url,0
https://company-intranet.example/profile/1951,url,0
mailto:reward@wallet-kyc-alert.test?subject=Unusual login detected&body=URGENT: your bank account is blocked. Verify login now,email,1
SMSTO:DELIVERY:Security alert. Update password within 24 hours: http://khalti-refund.test/verify/5841,sms,1
https://github.com/receipt/1561,url,0
"BEGIN:VCARD
FN:Student 79
EMAIL:student79@university.edu.np
URL:https://university.edu.np/profile/79
END:VCARD",contact,0
mailto:admin@khanacademy.org?subject=Project status summary&body=Thank you for your payment. No further action is required.,email,0
SMSTO:+977-9852196444:The invoice has been received and marked paid.,sms,0
WIFI:T:WPA;S:CampusGuest93;P:StrongPass932026;;,wifi,0
https://company-intranet.example/notice/1206,url,0
SMSTO:+977-9887556314:Your OTP is 123456. Do not share it with anyone.,sms,0
http://google-login.example.net/login-update/2428?session=79002,url,1
SMSTO:+977-9800000000:KYC expired. Confirm wallet PIN and OTP to continue: http://account-verify-now.test/verify/5898,sms,1
mailto:noreply@library.example?subject=Monthly statement is available&body=Class starts tomorrow. Please bring your notebook.,email,0
mailto:reward@192.168.45.12?subject=Unusual login detected&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
mailto:support@khanacademy.org?subject=Appointment reminder&body=Your delivery is scheduled for tomorrow afternoon.,email,0
SMSTO:+977-9813629536:Class starts tomorrow. Please bring your notebook.,sms,0
http://secure-login-check.test/pay-fee/2872?session=55073,url,1
"BEGIN:VCARD
FN:Student 30
EMAIL:student30@university.edu.np
URL:https://university.edu.np/profile/30
END:VCARD",contact,0
https://docs.djangoproject.com/notice/1447,url,0
WIFI:T:WPA;S:CampusGuest4;P:StrongPass42026;;,wifi,0
https://paypal-security.example.ru/claim-prize/2914?session=34874,url,1
WIFI:T:WPA;S:CampusGuest98;P:StrongPass982026;;,wifi,0
"BEGIN:VCARD
FN:Student 40
EMAIL:student40@university.edu.np
URL:https://university.edu.np/profile/40
END:VCARD",contact,0
http://paypal-security.example.ru/login-update/2691?session=61248,url,1
WIFI:T:WPA;S:CampusGuest42;P:StrongPass422026;;,wifi,0
https://secure-login-check.test/claim-prize/2034?session=88317,url,1
https://mozilla.org/docs/1497,url,0
SMSTO:+977-9800000000:URGENT: your bank account is blocked. Verify login now: http://delivery-fee-pay.test/verify/5345,sms,1
https://hospital.org.np/docs/1326,url,0
"BEGIN:VCARD
FN:Student 63
EMAIL:student63@university.edu.np
URL:https://university.edu.np/profile/63
END:VCARD",contact,0
https://coursera.org/docs/1226,url,0
"SMSTO:BANKALERT:Congratulations, you won a cash prize. Claim reward immediately: http://192.168.45.12/verify/5952",sms,1
https://khanacademy.org/receipt/1453,url,0
https://ird.gov.np/docs/1819,url,0
http://khalti-refund.test/claim-prize/2697?session=64087,url,1
mailto:noreply@university.edu.np?subject=Receipt for your recent purchase&body=Your OTP is 123456. Do not share it with anyone.,email,0
SMSTO:+977-9874205049:Thank you for your payment. No further action is required.,sms,0
"SMSTO:BANKALERT:Congratulations, you won a cash prize. Claim reward immediately: http://192.168.45.12/verify/5821",sms,1
https://esewa-bonus-claim.test/verify-account/2717?session=87337,url,1
SMSTO:WALLET:URGENT: your bank account is blocked. Verify login now: http://bank-support-update.test/verify/5499,sms,1
SMSTO:DELIVERY:Customs fee pending. Pay now to release your parcel: http://paypal-security.example.ru/verify/5653,sms,1
WIFI:T:WPA;S:CampusGuest116;P:StrongPass1162026;;,wifi,0
http://bit.ly/claim-prize140,url,1
SMSTO:+977-9800000000:URGENT: your bank account is blocked. Verify login now: http://np-prize-claim.test/verify/5947,sms,1
"BEGIN:VCARD
FN:Student 28
EMAIL:student28@university.edu.np
URL:https://university.edu.np/profile/28
END:VCARD",contact,0
mailto:billing@city-services.example?subject=Monthly statement is available&body=Your OTP is 123456. Do not share it with anyone.,email,0
http://192.168.45.12/claim-prize/2806?session=44517,url,1
SMSTO:+977-9881472700:The invoice has been received and marked paid.,sms,0
http://np-prize-claim.test/wallet-kyc/2031?session=21802,url,1
http://wallet-kyc-alert.test/verify-account/2928?session=24031,url,1
https://np-prize-claim.test/pay-fee/2656?session=27048,url,1
"BEGIN:VCARD
FN:Student 49
EMAIL:student49@university.edu.np
URL:https://university.edu.np/profile/49
END:VCARD",contact,0
"mailto:support@paypal-security.example.ru?subject=Your wallet is blocked&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
https://khanacademy.org/profile/1390,url,0
mailto:support@mozilla.org?subject=Course update&body=Class starts tomorrow. Please bring your notebook.,email,0
mailto:admin@city-services.example?subject=Project status summary&body=Thank you for your payment. No further action is required.,email,0
http://delivery-fee-pay.test/login-update/2545?session=73908,url,1
SMSTO:+977-9893605083:Your appointment is confirmed for Friday at 10:00 AM.,sms,0
SMSTO:+977-9827160025:The invoice has been received and marked paid.,sms,0
WIFI:T:WPA;S:CampusGuest31;P:StrongPass312026;;,wifi,0
WIFI:T:WPA;S:CampusGuest54;P:StrongPass542026;;,wifi,0
https://university.edu.np/help/1673,url,0
mailto:security@delivery-fee-pay.test?subject=Prize claim pending&body=Refund failed. Enter card details to receive money,email,1
mailto:support@company-intranet.example?subject=Meeting notes&body=Thank you for your payment. No further action is required.,email,0
SMSTO:+977-9800000000:KYC expired. Confirm wallet PIN and OTP to continue: http://paypal-security.example.ru/verify/5734,sms,1
"BEGIN:VCARD
FN:Student 52
EMAIL:student52@university.edu.np
URL:https://university.edu.np/profile/52
END:VCARD",contact,0
mailto:noreply@khanacademy.org?subject=Meeting notes&body=Your OTP is 123456. Do not share it with anyone.,email,0
SMSTO:+977-9858537393:Thank you for your payment. No further action is required.,sms,0
SMSTO:+977-9880883378:Thank you for your payment. No further action is required.,sms,0
https://secure-login-check.test/wallet-kyc/2816?session=91352,url,1
mailto:support@wikipedia.org?subject=Library book reminder&body=Your appointment is confirmed for Friday at 10:00 AM.,email,0
WIFI:T:WPA;S:CampusGuest28;P:StrongPass282026;;,wifi,0
mailto:verify@wallet-kyc-alert.test?subject=Urgent account verification required&body=Customs fee pending. Pay now to release your parcel,email,1
mailto:noreply@university.edu.np?subject=Password changed successfully&body=Your appointment is confirmed for Friday at 10:00 AM.,email,0
SMSTO:+977-9848902041:The invoice has been received and marked paid.,sms,0
WIFI:T:WPA;S:CampusGuest38;P:StrongPass382026;;,wifi,0
WIFI:T:WPA;S:CampusGuest40;P:StrongPass402026;;,wifi,0
SMSTO:+977-9884296506:Class starts tomorrow. Please bring your notebook.,sms,0
WIFI:T:WPA;S:CampusGuest48;P:StrongPass482026;;,wifi,0
https://10.8.4.22/wallet-kyc/2684?session=51471,url,1
https://khalti-refund.test/claim-prize/2023?session=62260,url,1
mailto:billing@nrb.org.np?subject=Monthly statement is available&body=Your delivery is scheduled for tomorrow afternoon.,email,0
"BEGIN:VCARD
FN:Student 56
EMAIL:student56@university.edu.np
URL:https://university.edu.np/profile/56
END:VCARD",contact,0
SMSTO:+977-9834136369:The invoice has been received and marked paid.,sms,0
SMSTO:+977-9894667848:Thank you for your payment. No further action is required.,sms,0
SMSTO:DELIVERY:Refund failed. Enter card details to receive money: http://paypal-security.example.ru/verify/5671,sms,1
